省份,城市,年份,价格,趋势,,,,,,,
山东,济宁,2020,8234,0.81% ↑,,,,,,,
山东,济宁,2021,8919,0.45% ↓,,,,,,,
山东,济宁,2022,8659,0.47% ↓,,,,,,,
山东,济宁,2023,7632,1.36% ↓,,,,,,,
山东,济宁,2024,7459,0.52% ↓,,,,,,,
山东,垦利,2019,5608,0.45% ↑,,,,,,,
山东,垦利,2020,5661,—,,,,,,,
山东,垦利,2021,5661,—,,,,,,,
山东,垦利,2022,5661,—,,,,,,,
山东,垦利,2023,5596,1.03% ↓,,,,,,,
山东,垦利,2024,5587,0.09% ↓,,,,,,,
山东,莱芜,2015,4969,—,,,,,,,
山东,莱芜,2016,5114,0.22% ↓,,,,,,,
山东,莱芜,2017,5731,0.07% ↑,,,,,,,
山东,莱芜,2018,6992,1.36% ↓,,,,,,,
山东,莱芜,2019,7496,1.56% ↑,,,,,,,
山东,莱芜,2020,8143,—,,,,,,,
山东,莱芜,2021,7603,1.85% ↓,,,,,,,
山东,莱芜,2022,7820,0.70% ↓,,,,,,,
山东,莱芜,2023,7195,0.55% ↑,,,,,,,
山东,莱芜,2024,7076,2.11% ↓,,,,,,,
山东,聊城,2015,5347,1.00% ↑,,,,,,,
山东,聊城,2016,5532,0.03% ↓,,,,,,,
山东,聊城,2017,7679,—,,,,,,,
山东,聊城,2018,9323,2.57% ↓,,,,,,,
山东,聊城,2019,9652,2.02% ↓,,,,,,,
山东,聊城,2020,9563,0.33% ↑,,,,,,,
山东,聊城,2021,11462,1.52% ↓,,,,,,,
山东,聊城,2022,10991,1.08% ↓,,,,,,,
山东,聊城,2023,9133,1.82% ↓,,,,,,,
山东,聊城,2024,8991,0.12% ↓,,,,,,,
山东,临沂,2015,4364,4.00% ↑,,,,,,,
山东,临沂,2016,4625,0.13% ↑,,,,,,,
山东,临沂,2017,5198,0.01% ↑,,,,,,,
山东,临沂,2018,6171,0.66% ↑,,,,,,,
山东,临沂,2019,7290,1.66% ↑,,,,,,,
山东,临沂,2020,8224,5.55% ↑,,,,,,,
山东,临沂,2021,9435,0.34% ↓,,,,,,,
山东,临沂,2022,9349,0.16% ↑,,,,,,,
山东,临沂,2023,7394,1.03% ↓,,,,,,,
山东,临沂,2024,7200,0.63% ↓,,,,,,,
山东,青岛,2010,15525,8.89% ↑,,,,,,,
山东,青岛,2011,12649,0.31% ↓,,,,,,,
山东,青岛,2012,11649,1.48% ↓,,,,,,,
山东,青岛,2013,12719,0.84% ↓,,,,,,,
山东,青岛,2014,12187,2.18% ↑,,,,,,,
山东,青岛,2015,12284,—,,,,,,,
山东,青岛,2016,13414,1.07% ↑,,,,,,,
山东,青岛,2017,17996,0.04% ↑,,,,,,,
山东,青岛,2018,18637,4.30% ↓,,,,,,,
山东,青岛,2019,16207,1.10% ↓,,,,,,,
山东,青岛,2020,16432,0.06% ↑,,,,,,,
山东,青岛,2021,16079,0.33% ↓,,,,,,,
山东,青岛,2022,16450,0.38% ↑,,,,,,,
山东,青岛,2023,14915,0.94% ↑,,,,,,,
山东,青岛,2024,14917,0.31% ↑,,,,,,,
山东,日照,2015,6060,1.00% ↓,,,,,,,
山东,日照,2016,5876,0.12% ↓,,,,,,,
山东,日照,2017,6764,0.02% ↑,,,,,,,
山东,日照,2018,8757,0.16% ↓,,,,,,,
山东,日照,2019,10119,0.11% ↓,,,,,,,
山东,日照,2020,10099,0.35% ↓,,,,,,,
山东,日照,2021,10563,1.94% ↑,,,,,,,
山东,日照,2022,9946,0.98% ↓,,,,,,,
山东,日照,2023,8251,1.17% ↓,,,,,,,
山东,日照,2024,8108,0.40% ↓,,,,,,,
山东,泰安,2015,6704,2.00% ↑,,,,,,,
山东,泰安,2016,6944,0.30% ↓,,,,,,,
山东,泰安,2017,8272,0.04% ↑,,,,,,,
山东,泰安,2018,10466,1.22% ↓,,,,,,,
山东,泰安,2019,11029,0.04% ↑,,,,,,,
山东,泰安,2020,11015,1.18% ↑,,,,,,,
山东,泰安,2021,10293,3.58% ↓,,,,,,,
山东,泰安,2022,9582,0.41% ↑,,,,,,,
山东,泰安,2023,8644,0.69% ↓,,,,,,,
山东,泰安,2024,8304,1.80% ↓,,,,,,,
山东,威海,2011,4933,2.94% ↑,,,,,,,
山东,威海,2012,5602,2.15% ↑,,,,,,,
山东,威海,2013,6047,0.49% ↓,,,,,,,
山东,威海,2014,5979,1.55% ↑,,,,,,,
山东,威海,2015,5580,1.00% ↑,,,,,,,
山东,威海,2016,5956,0.76% ↑,,,,,,,
山东,威海,2017,8166,0.03% ↑,,,,,,,
山东,威海,2018,10203,0.34% ↓,,,,,,,
山东,威海,2019,10120,0.07% ↑,,,,,,,
山东,威海,2020,9819,0.66% ↓,,,,,,,
山东,威海,2021,9425,0.23% ↓,,,,,,,
山东,威海,2022,8679,1.57% ↓,,,,,,,
山东,威海,2023,7742,1.09% ↓,,,,,,,
山东,威海,2024,7742,0.42% ↑,,,,,,,
山东,潍坊,2011,4960,—,,,,,,,
山东,潍坊,2012,4907,4.44% ↓,,,,,,,
山东,潍坊,2013,5031,0.41% ↓,,,,,,,
山东,潍坊,2014,4885,1.02% ↓,,,,,,,
山东,潍坊,2015,4622,1.00% ↑,,,,,,,
山东,潍坊,2016,4831,0.50% ↑,,,,,,,
山东,潍坊,2017,5949,—,,,,,,,
山东,潍坊,2018,6682,0.50% ↓,,,,,,,
山东,潍坊,2019,6851,0.08% ↑,,,,,,,
山东,潍坊,2020,6845,0.29% ↑,,,,,,,
山东,潍坊,2021,6908,0.09% ↓,,,,,,,
山东,潍坊,2022,6735,0.31% ↓,,,,,,,
山东,潍坊,2023,6318,0.56% ↓,,,,,,,
山东,潍坊,2024,6242,0.10% ↓,,,,,,,
山东,烟台,2011,7571,0.20% ↓,,,,,,,
山东,烟台,2012,7609,0.79% ↓,,,,,,,
山东,烟台,2013,8326,0.45% ↑,,,,,,,
山东,烟台,2014,7344,4.37% ↓,,,,,,,
山东,烟台,2015,7435,2.00% ↑,,,,,,,
山东,烟台,2016,8044,1.45% ↑,,,,,,,
山东,烟台,2017,8730,0.06% ↑,,,,,,,
山东,烟台,2018,10406,1.36% ↓,,,,,,,
山东,烟台,2019,10363,1.52% ↑,,,,,,,
山东,烟台,2020,10291,1.53% ↓,,,,,,,
山东,烟台,2021,9916,0.98% ↓,,,,,,,
山东,烟台,2022,9252,0.78% ↓,,,,,,,
山东,烟台,2023,7499,1.17% ↓,,,,,,,
山东,烟台,2024,7531,0.17% ↑,,,,,,,
山东,枣庄,2015,4473,2.00% ↓,,,,,,,
山东,枣庄,2016,4410,0.04% ↑,,,,,,,
山东,枣庄,2017,4939,0.03% ↑,,,,,,,
山东,枣庄,2018,6166,0.04% ↓,,,,,,,
山东,枣庄,2019,7646,0.61% ↓,,,,,,,
山东,枣庄,2020,7948,0.80% ↑,,,,,,,
山东,枣庄,2021,8736,0.41% ↑,,,,,,,
山东,枣庄,2022,7905,2.75% ↓,,,,,,,
山东,枣庄,2023,7293,2.15% ↓,,,,,,,
山东,枣庄,2024,7289,0.64% ↑,,,,,,,
山东,章丘,2017,11795,0.04% ↑,,,,,,,
山东,章丘,2018,10731,—,,,,,,,
山东,章丘,2019,9074,—,,,,,,,
山东,章丘,2020,9078,0.17% ↓,,,,,,,
山东,章丘,2021,9101,—,,,,,,,
山东,章丘,2022,9072,0.01% ↑,,,,,,,
山东,章丘,2023,7851,2.13% ↓,,,,,,,
山东,章丘,2024,7621,0.88% ↓,,,,,,,
山东,诸城,2019,7291,0.01% ↓,,,,,,,
山东,诸城,2020,7288,—,,,,,,,
山东,诸城,2021,7298,0.04% ↓,,,,,,,
山东,诸城,2022,7297,0.03% ↓,,,,,,,
山东,诸城,2023,6884,0.85% ↓,,,,,,,
山东,诸城,2024,6768,0.62% ↓,,,,,,,
山东,淄博,2014,6180,0.50% ↓,,,,,,,
山东,淄博,2015,5549,5.00% ↓,,,,,,,
山东,淄博,2016,5845,0.79% ↑,,,,,,,
山东,淄博,2017,6972,0.03% ↑,,,,,,,
山东,淄博,2018,8431,0.15% ↓,,,,,,,
山东,淄博,2019,8611,1.10% ↓,,,,,,,
山东,淄博,2020,8733,0.07% ↓,,,,,,,
山东,淄博,2021,8734,0.05% ↑,,,,,,,
山东,淄博,2022,8439,1.06% ↓,,,,,,,
山东,淄博,2023,7344,0.42% ↓,,,,,,,
山东,淄博,2024,7322,0.36% ↑,,,,,,,
山东,邹城市,2019,4628,—,,,,,,,
山东,邹城市,2020,5488,1.71% ↓,,,,,,,
山东,邹城市,2021,5488,1.71% ↓,,,,,,,
山东,邹城市,2022,5488,1.71% ↓,,,,,,,
山东,邹城市,2023,5488,1.71% ↓,,,,,,,
山东,邹城市,2024,5488,1.71% ↓,,,,,,,
山西,大同,2015,3448,—,,,,,,,
山西,大同,2016,3424,0.01% ↓,,,,,,,
山西,大同,2017,4101,0.01% ↑,,,,,,,
山西,大同,2018,5207,1.98% ↑,,,,,,,
山西,大同,2019,5655,1.55% ↑,,,,,,,
山西,大同,2020,6391,6.02% ↑,,,,,,,
山西,大同,2021,5971,2.49% ↓,,,,,,,
山西,大同,2022,6204,3.95% ↑,,,,,,,
山西,大同,2023,5238,0.33% ↓,,,,,,,
山西,大同,2024,5375,1.40% ↑,,,,,,,
山西,晋城,2015,6076,1.00% ↓,,,,,,,
山西,晋城,2016,6200,0.26% ↓,,,,,,,
山西,晋城,2017,6345,0.01% ↑,,,,,,,
山西,晋城,2018,7378,2.23% ↑,,,,,,,
山西,晋城,2019,8339,2.38% ↑,,,,,,,
山西,晋城,2020,8675,0.72% ↑,,,,,,,
山西,晋城,2021,8855,2.81% ↓,,,,,,,
山西,晋城,2022,8439,0.68% ↑,,,,,,,
山西,晋城,2023,7997,0.03% ↓,,,,,,,
山西,晋城,2024,7919,0.27% ↑,,,,,,,
山西,晋中,2015,5034,—,,,,,,,
山西,晋中,2016,5067,—,,,,,,,
山西,晋中,2017,5608,0.02% ↑,,,,,,,
山西,晋中,2018,7475,0.04% ↑,,,,,,,
山西,晋中,2019,7887,0.76% ↓,,,,,,,
山西,晋中,2020,7925,0.08% ↓,,,,,,,
山西,晋中,2021,7685,1.12% ↓,,,,,,,
山西,晋中,2022,6947,0.63% ↓,,,,,,,
山西,晋中,2023,6188,0.71% ↓,,,,,,,
山西,晋中,2024,6105,0.01% ↑,,,,,,,
山西,临汾,2015,5078,—,,,,,,,
山西,临汾,2016,4788,0.70% ↑,,,,,,,
山西,临汾,2017,5108,0.05% ↑,,,,,,,
山西,临汾,2018,5231,0.24% ↓,,,,,,,
山西,临汾,2019,6189,1.42% ↑,,,,,,,
山西,临汾,2020,6137,0.16% ↓,,,,,,,
山西,临汾,2021,7133,0.89% ↑,,,,,,,
山西,临汾,2022,7163,0.01% ↑,,,,,,,
山西,临汾,2023,6901,0.41% ↓,,,,,,,
山西,临汾,2024,6905,0.05% ↑,,,,,,,
山西,吕梁,2019,4625,0.03% ↑,,,,,,,
山西,吕梁,2020,4631,0.04% ↓,,,,,,,
山西,吕梁,2021,5069,1.00% ↑,,,,,,,
山西,吕梁,2022,4806,2.49% ↓,,,,,,,
山西,吕梁,2023,5637,3.01% ↑,,,,,,,
山西,吕梁,2024,5202,4.86% ↓,,,,,,,
山西,朔州,2016,3562,1.80% ↓,,,,,,,
山西,朔州,2017,3514,0.02% ↑,,,,,,,
山西,朔州,2018,3579,—,,,,,,,
山西,朔州,2019,3692,—,,,,,,,
山西,朔州,2020,3714,0.33% ↑,,,,,,,
山西,朔州,2021,3731,0.08% ↑,,,,,,,
山西,朔州,2022,3801,3.10% ↓,,,,,,,
山西,朔州,2023,4604,0.79% ↑,,,,,,,
山西,朔州,2024,4677,0.43% ↑,,,,,,,
山西,太原,2011,7315,0.45% ↓,,,,,,,
山西,太原,2012,7564,0.75% ↑,,,,,,,
山西,太原,2013,8128,1.56% ↓,,,,,,,
山西,太原,2014,8298,0.19% ↑,,,,,,,
山西,太原,2015,8053,—,,,,,,,
山西,太原,2016,8241,1.70% ↑,,,,,,,
山西,太原,2017,9617,0.05% ↑,,,,,,,
山西,太原,2018,11883,0.56% ↓,,,,,,,
山西,太原,2019,11660,0.83% ↓,,,,,,,
山西,太原,2020,11439,1.03% ↓,,,,,,,
山西,太原,2021,10344,0.18% ↓,,,,,,,
山西,太原,2022,9653,0.43% ↓,,,,,,,
山西,太原,2023,9213,0.52% ↓,,,,,,,
山西,太原,2024,9130,0.18% ↓,,,,,,,
山西,忻州,2015,4969,1.00% ↓,,,,,,,
山西,忻州,2016,4695,0.88% ↑,,,,,,,
山西,忻州,2017,4925,0.01% ↓,,,,,,,
山西,忻州,2018,5462,0.82% ↑,,,,,,,
山西,忻州,2019,5019,1.66% ↓,,,,,,,
山西,忻州,2020,5124,6.64% ↑,,,,,,,
山西,忻州,2021,6538,1.91% ↑,,,,,,,
山西,忻州,2022,6793,1.35% ↑,,,,,,,
山西,忻州,2023,7036,0.52% ↑,,,,,,,
山西,忻州,2024,7005,0.28% ↓,,,,,,,
山西,阳泉,2019,4385,—,,,,,,,
山西,阳泉,2020,4451,0.56% ↑,,,,,,,
山西,阳泉,2021,4773,1.40% ↑,,,,,,,
山西,阳泉,2022,4784,0.52% ↓,,,,,,,
山西,阳泉,2023,5004,0.10% ↑,,,,,,,
山西,阳泉,2024,5134,0.50% ↑,,,,,,,
山西,运城,2015,3786,2.00% ↓,,,,,,,
山西,运城,2016,3733,0.33% ↑,,,,,,,
山西,运城,2017,4060,0.07% ↑,,,,,,,
山西,运城,2018,4693,0.80% ↑,,,,,,,
山西,运城,2019,5465,3.94% ↑,,,,,,,
山西,运城,2020,5523,0.16% ↓,,,,,,,
山西,运城,2021,6061,0.86% ↑,,,,,,,
山西,运城,2022,6105,1.07% ↑,,,,,,,
山西,运城,2023,5815,0.60% ↑,,,,,,,
山西,运城,2024,5783,0.36% ↓,,,,,,,
山西,长治,2015,5673,1.00% ↓,,,,,,,
山西,长治,2016,5671,0.08% ↓,,,,,,,
山西,长治,2017,6321,0.03% ↑,,,,,,,
山西,长治,2018,7115,1.03% ↑,,,,,,,
山西,长治,2019,8687,1.79% ↑,,,,,,,
山西,长治,2020,8953,0.42% ↑,,,,,,,
山西,长治,2021,9109,1.77% ↓,,,,,,,
山西,长治,2022,8656,0.45% ↑,,,,,,,
山西,长治,2023,8266,0.46% ↓,,,,,,,
山西,长治,2024,8297,0.37% ↑,,,,,,,
陕西,安康,2015,4006,3.00% ↓,,,,,,,
陕西,安康,2016,4230,0.33% ↑,,,,,,,
陕西,安康,2017,4244,0.03% ↑,,,,,,,
陕西,安康,2018,4685,0.80% ↑,,,,,,,
陕西,安康,2019,5227,0.07% ↓,,,,,,,
陕西,安康,2020,5203,0.45% ↑,,,,,,,
陕西,安康,2021,5246,0.69% ↓,,,,,,,
陕西,安康,2022,5107,0.94% ↓,,,,,,,
陕西,安康,2023,5342,0.56% ↓,,,,,,,
陕西,安康,2024,5360,0.13% ↓,,,,,,,
陕西,宝鸡,2015,3817,1.00% ↓,,,,,,,
陕西,宝鸡,2016,3734,0.35% ↓,,,,,,,
陕西,宝鸡,2017,4111,0.04% ↑,,,,,,,
陕西,宝鸡,2018,4798,0.18% ↓,,,,,,,
陕西,宝鸡,2019,5192,2.99% ↓,,,,,,,
陕西,宝鸡,2020,5093,1.11% ↓,,,,,,,
陕西,宝鸡,2021,5225,0.17% ↓,,,,,,,
陕西,宝鸡,2022,5111,2.22% ↓,,,,,,,
陕西,宝鸡,2023,4602,1.11% ↓,,,,,,,
陕西,宝鸡,2024,4553,0.01% ↓,,,,,,,
陕西,汉中,2015,3635,3.00% ↑,,,,,,,
陕西,汉中,2016,3548,0.39% ↓,,,,,,,
陕西,汉中,2017,4079,0.11% ↑,,,,,,,
陕西,汉中,2018,4735,0.54% ↓,,,,,,,
陕西,汉中,2019,4966,0.63% ↓,,,,,,,
陕西,汉中,2020,5097,0.30% ↓,,,,,,,
陕西,汉中,2021,5478,0.34% ↑,,,,,,,
陕西,汉中,2022,5671,0.16% ↓,,,,,,,
陕西,汉中,2023,5173,0.82% ↓,,,,,,,
陕西,汉中,2024,5101,1.22% ↓,,,,,,,
陕西,商洛,2019,4691,0.11% ↑,,,,,,,
陕西,商洛,2020,5059,3.12% ↑,,,,,,,
陕西,商洛,2021,5743,0.95% ↑,,,,,,,
陕西,商洛,2022,5497,0.84% ↓,,,,,,,
陕西,商洛,2023,6215,1.84% ↑,,,,,,,
陕西,商洛,2024,6431,1.71% ↑,,,,,,,
陕西,铜川,2019,5241,—,,,,,,,
陕西,铜川,2020,5410,—,,,,,,,
陕西,铜川,2021,4962,0.85% ↓,,,,,,,
陕西,铜川,2022,5004,0.30% ↑,,,,,,,
陕西,铜川,2023,4337,2.42% ↓,,,,,,,
陕西,铜川,2024,4091,0.81% ↑,,,,,,,
陕西,渭南,2018,5388,1.35% ↓,,,,,,,
陕西,渭南,2019,4998,0.46% ↓,,,,,,,
陕西,渭南,2020,5022,0.53% ↓,,,,,,,
陕西,渭南,2021,5140,0.28% ↑,,,,,,,
陕西,渭南,2022,5026,0.92% ↓,,,,,,,
陕西,渭南,2023,5305,0.57% ↓,,,,,,,
陕西,渭南,2024,5307,0.27% ↑,,,,,,,
陕西,西安,2010,7126,3.45% ↓,,,,,,,
陕西,西安,2011,7126,0.38% ↑,,,,,,,
陕西,西安,2012,6650,0.19% ↑,,,,,,,
陕西,西安,2013,6737,1.24% ↓,,,,,,,
陕西,西安,2014,6938,0.31% ↓,,,,,,,
陕西,西安,2015,6398,1.00% ↓,,,,,,,
陕西,西安,2016,6461,2.47% ↑,,,,,,,
陕西,西安,2017,8808,—,,,,,,,
陕西,西安,2018,12109,0.27% ↓,,,,,,,
陕西,西安,2019,12343,—,,,,,,,
陕西,西安,2020,12397,0.62% ↓,,,,,,,
陕西,西安,2021,13866,0.95% ↑,,,,,,,
陕西,西安,2022,14492,0.47% ↑,,,,,,,
陕西,西安,2023,12960,0.54% ↓,,,,,,,
陕西,西安,2024,12849,1.06% ↑,,,,,,,
陕西,咸阳,2015,5058,3.00% ↑,,,,,,,
陕西,咸阳,2016,4333,—,,,,,,,
陕西,咸阳,2017,4876,0.02% ↑,,,,,,,
陕西,咸阳,2018,6869,1.21% ↓,,,,,,,
陕西,咸阳,2019,7584,2.28% ↓,,,,,,,
陕西,咸阳,2020,7706,0.33% ↑,,,,,,,
陕西,咸阳,2021,8885,0.31% ↑,,,,,,,
陕西,咸阳,2022,8706,0.80% ↑,,,,,,,
陕西,咸阳,2023,7593,0.94% ↓,,,,,,,
陕西,咸阳,2024,7687,0.44% ↑,,,,,,,
陕西,延安,2018,5094,1.58% ↑,,,,,,,
陕西,延安,2019,6005,0.53% ↑,,,,,,,
陕西,延安,2020,5997,0.22% ↑,,,,,,,
陕西,延安,2021,6351,0.11% ↑,,,,,,,
陕西,延安,2022,6182,0.20% ↓,,,,,,,
陕西,延安,2023,5935,0.17% ↓,,,,,,,
陕西,延安,2024,6005,0.58% ↑,,,,,,,
陕西,榆林,2016,5934,—,,,,,,,
陕西,榆林,2017,6020,0.03% ↓,,,,,,,
陕西,榆林,2018,6187,0.14% ↑,,,,,,,
陕西,榆林,2019,6884,2.29% ↓,,,,,,,
陕西,榆林,2020,6914,0.83% ↓,,,,,,,
陕西,榆林,2021,8655,1.00% ↓,,,,,,,
陕西,榆林,2022,10208,0.61% ↑,,,,,,,
陕西,榆林,2023,9361,1.22% ↑,,,,,,,
陕西,榆林,2024,9354,1.95% ↑,,,,,,,
上海,上海,2010,22311,1.68% ↑,,,,,,,
上海,上海,2011,22483,2.68% ↓,,,,,,,
上海,上海,2012,23240,1.40% ↑,,,,,,,
上海,上海,2013,29738,1.30% ↑,,,,,,,
上海,上海,2014,30277,0.10% ↑,,,,,,,
上海,上海,2015,34955,3.00% ↑,,,,,,,
上海,上海,2016,51724,1.66% ↑,,,,,,,
上海,上海,2017,49616,—,,,,,,,
上海,上海,2018,49050,1.48% ↓,,,,,,,
上海,上海,2019,50540,0.06% ↓,,,,,,,
上海,上海,2020,50486,0.66% ↓,,,,,,,
四川,巴中,2016,4298,0.88% ↑,,,,,,,
四川,巴中,2017,4315,0.01% ↑,,,,,,,
四川,巴中,2018,4562,1.40% ↑,,,,,,,
四川,巴中,2019,4820,0.16% ↑,,,,,,,
四川,巴中,2020,4842,0.03% ↑,,,,,,,
四川,巴中,2021,4783,0.10% ↓,,,,,,,
四川,巴中,2022,4766,0.51% ↑,,,,,,,
四川,巴中,2023,4815,1.91% ↓,,,,,,,
四川,巴中,2024,4717,1.00% ↑,,,,,,,
四川,成都,2010,7970,2.19% ↑,,,,,,,
四川,成都,2011,8409,0.99% ↓,,,,,,,
四川,成都,2012,8382,0.33% ↑,,,,,,,
四川,成都,2013,8528,0.28% ↓,,,,,,,
四川,成都,2014,8210,0.13% ↓,,,,,,,
四川,成都,2015,8147,—,,,,,,,
四川,成都,2016,8522,0.79% ↑,,,,,,,
四川,成都,2017,11937,0.06% ↑,,,,,,,
四川,成都,2018,13067,2.96% ↓,,,,,,,
四川,成都,2019,13021,0.73% ↑,,,,,,,
四川,成都,2020,13125,0.17% ↓,,,,,,,
四川,成都,2021,14079,0.08% ↓,,,,,,,
四川,成都,2022,15547,0.45% ↑,,,,,,,
四川,成都,2023,13902,0.20% ↑,,,,,,,
四川,成都,2024,13892,0.25% ↑,,,,,,,
四川,达州,2015,4711,3.00% ↓,,,,,,,
四川,达州,2016,4853,0.52% ↑,,,,,,,
四川,达州,2017,6109,0.02% ↑,,,,,,,
四川,达州,2018,7222,2.34% ↓,,,,,,,
四川,达州,2019,6855,1.80% ↓,,,,,,,
四川,达州,2020,6636,0.92% ↓,,,,,,,
四川,达州,2021,6234,2.12% ↓,,,,,,,
四川,达州,2022,6085,0.67% ↓,,,,,,,
四川,达州,2023,5490,0.60% ↑,,,,,,,
四川,达州,2024,5457,0.46% ↓,,,,,,,
四川,德阳,2016,3666,0.02% ↑,,,,,,,
四川,德阳,2017,4935,0.06% ↑,,,,,,,
四川,德阳,2018,5816,2.10% ↓,,,,,,,
四川,德阳,2019,5953,1.25% ↓,,,,,,,
四川,德阳,2020,5922,0.19% ↓,,,,,,,
四川,德阳,2021,6163,0.22% ↓,,,,,,,
四川,德阳,2022,6707,1.33% ↑,,,,,,,
四川,德阳,2023,6097,0.46% ↑,,,,,,,
四川,德阳,2024,6224,1.00% ↑,,,,,,,
四川,甘孜,2021,8248,2.92% ↓,,,,,,,
四川,甘孜,2022,8234,—,,,,,,,
四川,甘孜,2023,7637,1.52% ↑,,,,,,,
四川,甘孜,2024,8194,5.49% ↑,,,,,,,
四川,广安,2015,5108,2.00% ↓,,,,,,,
四川,广安,2016,5225,0.10% ↑,,,,,,,
四川,广安,2017,5289,0.04% ↑,,,,,,,
四川,广安,2018,5840,1.32% ↓,,,,,,,
四川,广安,2019,5789,0.22% ↑,,,,,,,
四川,广安,2020,5677,1.10% ↓,,,,,,,
四川,广安,2021,5457,1.31% ↓,,,,,,,
四川,广安,2022,5237,0.10% ↓,,,,,,,
四川,广安,2023,4756,0.87% ↓,,,,,,,
四川,广安,2024,4622,0.32% ↓,,,,,,,
四川,广元,2016,2308,0.10% ↑,,,,,,,
四川,广元,2017,6133,0.04% ↑,,,,,,,
四川,广元,2018,5665,2.63% ↓,,,,,,,
四川,广元,2019,6680,0.07% ↓,,,,,,,
四川,广元,2020,6710,0.03% ↓,,,,,,,
四川,广元,2021,6939,0.48% ↑,,,,,,,
四川,广元,2022,6762,0.34% ↑,,,,,,,
四川,广元,2023,6974,0.97% ↓,,,,,,,
四川,广元,2024,7018,0.93% ↑,,,,,,,
四川,乐山,2015,4137,1.00% ↓,,,,,,,
四川,乐山,2016,4167,0.46% ↑,,,,,,,
四川,乐山,2017,4873,0.06% ↑,,,,,,,
四川,乐山,2018,5751,1.67% ↓,,,,,,,
四川,乐山,2019,5393,1.83% ↓,,,,,,,
四川,乐山,2020,5480,0.07% ↑,,,,,,,
四川,乐山,2021,5868,1.66% ↓,,,,,,,
四川,乐山,2022,5256,4.01% ↓,,,,,,,
四川,乐山,2023,4620,0.71% ↑,,,,,,,
四川,乐山,2024,4778,1.74% ↑,,,,,,,
四川,凉山,2017,8008,0.08% ↑,,,,,,,
四川,凉山,2018,9608,1.93% ↑,,,,,,,
四川,凉山,2019,9123,0.13% ↑,,,,,,,
四川,凉山,2020,9231,0.38% ↑,,,,,,,
四川,凉山,2021,9203,0.23% ↓,,,,,,,
四川,凉山,2022,9222,0.13% ↑,,,,,,,
四川,凉山,2023,8814,0.48% ↓,,,,,,,
四川,凉山,2024,8935,0.67% ↑,,,,,,,
四川,泸州,2015,4619,17.00% ↑,,,,,,,
四川,泸州,2016,4910,0.53% ↓,,,,,,,
四川,泸州,2017,5942,0.03% ↑,,,,,,,
四川,泸州,2018,6746,0.84% ↑,,,,,,,
四川,泸州,2019,6354,1.77% ↓,,,,,,,
四川,泸州,2020,6400,0.77% ↑,,,,,,,
四川,泸州,2021,6241,0.77% ↑,,,,,,,
四川,泸州,2022,6257,0.64% ↑,,,,,,,
四川,泸州,2023,5863,1.86% ↓,,,,,,,
四川,泸州,2024,5807,0.34% ↓,,,,,,,
四川,眉山,2015,3737,—,,,,,,,
四川,眉山,2016,3738,0.01% ↑,,,,,,,
四川,眉山,2017,4300,0.06% ↑,,,,,,,
四川,眉山,2018,6075,0.40% ↓,,,,,,,
四川,眉山,2019,5906,1.19% ↓,,,,,,,
四川,眉山,2020,5829,1.39% ↓,,,,,,,
四川,眉山,2021,5951,0.31% ↓,,,,,,,
四川,眉山,2022,5664,0.04% ↓,,,,,,,
四川,眉山,2023,5668,0.28% ↑,,,,,,,
四川,眉山,2024,5655,1.12% ↑,,,,,,,
四川,绵阳,2011,5338,0.30% ↓,,,,,,,
四川,绵阳,2012,4984,3.68% ↓,,,,,,,
四川,绵阳,2013,4975,1.18% ↓,,,,,,,
四川,绵阳,2015,4672,4.00% ↑,,,,,,,
四川,绵阳,2016,5191,1.19% ↑,,,,,,,
四川,绵阳,2017,6848,0.07% ↑,,,,,,,
四川,绵阳,2018,7540,1.49% ↓,,,,,,,
四川,绵阳,2019,7545,0.34% ↓,,,,,,,
四川,绵阳,2020,7634,0.12% ↑,,,,,,,
四川,绵阳,2021,7813,0.91% ↓,,,,,,,
四川,绵阳,2022,8177,1.41% ↑,,,,,,,
四川,绵阳,2023,7126,0.22% ↓,,,,,,,
四川,绵阳,2024,7192,0.44% ↑,,,,,,,
四川,南充,2015,4748,6.00% ↓,,,,,,,
四川,南充,2016,4836,0.30% ↓,,,,,,,
四川,南充,2017,5843,0.08% ↑,,,,,,,
四川,南充,2018,6850,0.45% ↓,,,,,,,
四川,南充,2019,6645,1.14% ↓,,,,,,,
四川,南充,2020,6443,0.58% ↓,,,,,,,
四川,南充,2021,6083,1.90% ↓,,,,,,,
四川,南充,2022,5969,0.89% ↓,,,,,,,
四川,南充,2023,5680,0.78% ↓,,,,,,,
四川,南充,2024,5556,0.27% ↑,,,,,,,
四川,内江,2015,4712,2.00% ↓,,,,,,,
四川,内江,2016,4798,0.05% ↑,,,,,,,
四川,内江,2017,5299,0.06% ↑,,,,,,,
四川,内江,2018,6200,0.94% ↓,,,,,,,
四川,内江,2019,6432,1.56% ↓,,,,,,,
四川,内江,2020,6235,0.98% ↓,,,,,,,
四川,内江,2021,6101,0.11% ↑,,,,,,,
四川,内江,2022,5643,2.39% ↓,,,,,,,
四川,内江,2023,5143,1.87% ↓,,,,,,,
四川,内江,2024,5054,0.08% ↓,,,,,,,
四川,攀枝花,2015,4272,1.00% ↑,,,,,,,
四川,攀枝花,2016,3963,0.18% ↑,,,,,,,
四川,攀枝花,2017,3972,0.09% ↑,,,,,,,
